CALLE;NUMERO;M2;DOLARES;U_S_M2;PESOS;PESOS_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
SAN MARTIN;5400;31;68000;2193.5;;0.0;2;35;FRENTE;;;;;;VILLA DEL PARQUE;11;-58.493536401818517;-34.597163941108079
SAN MARTIN;5700;107;300134;2805.0;1929864;18036.1;4;0;FRENTE;;;;;BALCON;VILLA DEL PARQUE;11;-58.496746102588013;-34.596952094661695
SAN MARTIN;6100;37;154900;4186.5;;0.0;2;0;;;;1;SI;;VILLA DEVOTO;11;-58.501832766994355;-34.595236993303757
SAN MARTIN;6100;73;120000;1643.8;;0.0;4;40;FRENTE;;;1;;BALCON;VILLA DEVOTO;11;-58.501832766994355;-34.595236993303757
SAN MARTIN;6300;54;92000;1703.7;;0.0;2;45;LATERAL;;;;SI;PATIO;VILLA DEVOTO;11;-58.504061774372744;-34.594408566357487
SAN MARTIN;6900;52;86700;1667.3;;0.0;1;0;CONTRAFRENTE;;;;SI;BALCON;VILLA DEVOTO;11;-58.510979321966737;-34.591847018538765
SAN MARTIN;6900;77;136400;1771.4;;0.0;3;0;FRENTE;;;;SI;BALCON;VILLA DEVOTO;11;-58.510979321966737;-34.591847018538765
SAN MARTIN;7000;41;81000;1975.6;;0.0;2;40;CONTRAFRENTE;;;;SI;BALCON;VILLA DEVOTO;11;-58.512462525715641;-34.591396108289032
SAN MARTIN;7000;46;91171;1982.0;586232;12744.2;2;0;CONTRAFRENTE;;;;;BALCON;VILLA DEVOTO;11;-58.512462525715641;-34.591396108289032
SAN MARTIN DE TOURS;2900;137;420000;3065.7;;0.0;5;0;FRENTE;;;2;SI;BALCON;PALERMO;14;-58.404812238612337;-34.57854989015086
SAN MARTIN DE TOURS;3100;80;280000;3500.0;;0.0;1;4;;;SI;2;;PATIO;PALERMO;14;-58.403081348214023;-34.576646824391901
SAN MARTIN DE TOURS;3100;85;450000;5294.1;;0.0;2;0;;SI;SI;2;;TERRAZA;PALERMO;14;-58.403081348214023;-34.576646824391901
SAN MARTIN DE TOURS;3100;458;1970000;4301.3;;0.0;5;20;FRENTE;SI;SI;3;SI;BALCON;PALERMO;14;-58.403081348214023;-34.576646824391901
SAN NICOLAS;100;68;105000;1544.1;;0.0;3;30;;;;1;SI;BALCON;FLORESTA;10;-58.478483612635259;-34.631813557202406
SAN NICOLAS;400;102;169000;1656.9;;0.0;5;15;FRENTE;;;3;;;FLORESTA;10;-58.479970945754317;-34.628594456841562
SAN NICOLAS;400;116;215000;1853.4;;0.0;4;20;FRENTE;;;;SI;;FLORESTA;10;-58.479970945754317;-34.628594456841562
SAN NICOLAS;400;120;202000;1683.3;;0.0;4;35;FRENTE;SI;;3;SI;BALCON;FLORESTA;10;-58.479970945754317;-34.628594456841562
SAN NICOLAS;1000;75;138000;1840.0;;0.0;3;50;FRENTE;;;1;SI;;VILLA SANTA RITA;11;-58.483396549709191;-34.623074507137872
SAN NICOLAS;2000;30;51000;1700.0;;0.0;1;0;CONTRAFRENTE;;;1;;PATIO;VILLA SANTA RITA;11;-58.494142936555484;-34.614510622236381
SAN NICOLAS;2000;43;84900;1974.4;;0.0;2;25;CONTRAFRENTE;;;;SI;BALCON;VILLA SANTA RITA;11;-58.494142936555484;-34.614510622236381
SAN NICOLAS;2300;56;90000;1607.1;;0.0;3;0;FRENTE;;;;;BALCON;VILLA DEL PARQUE;11;-58.496689968134419;-34.611680439098095
SAN NICOLAS;3500;82;220000;2682.9;;0.0;3;2;CONTRAFRENTE;;SI;2;;BALCON;VILLA DEL PARQUE;11;-58.504983837357479;-34.60166608052716
SAN NICOLAS;4000;222;497000;2238.7;;0.0;4;0;FRENTE;SI;SI;4;SI;BALCON;VILLA DEVOTO;11;-58.508256828284196;-34.598051390940753
SAN NICOLAS;4200;67;140000;2089.6;;0.0;4;45;CONTRAFRENTE;;;1;;;VILLA DEVOTO;11;-58.509550916503969;-34.596622953912465
SAN NICOLAS;4700;44;103000;2340.9;;0.0;2;0;LATERAL;;;1;;PATIO;VILLA DEVOTO;11;-58.512936630018743;-34.59288094222206
SAN NICOLAS;4700;63;104000;1650.8;;0.0;2;0;LATERAL;;;1;;PATIO;VILLA DEVOTO;11;-58.512936630018743;-34.59288094222206
SAN NICOLAS;5000;34;74900;2202.9;;0.0;2;40;FRENTE;;;;;BALCON;VILLA DEVOTO;11;-58.515386076114041;-34.590346656449135
SAN PEDRITO;100;46;89000;1934.8;;0.0;2;0;FRENTE;;;;;BALCON;FLORES;7;-58.46885408377338;-34.632074939694782
SAN PEDRITO;100;70;95000;1357.1;;0.0;3;35;FRENTE;;;;SI;;FLORES;7;-58.46885408377338;-34.632074939694782
SAN PEDRITO;100;78;119000;1525.6;;0.0;3;20;FRENTE;SI;;2;SI;BALCON;FLORES;7;-58.46885408377338;-34.632074939694782
SAN PEDRITO;100;220;320000;1454.5;;0.0;5;25;INTERNO;;;;;BALCON;FLORES;7;-58.46885408377338;-34.632074939694782
SAN PEDRITO;200;55;77000;1400.0;;0.0;2;30;FRENTE;;;;SI;;FLORES;7;-58.468344010202678;-34.633214328504337
SAN PEDRITO;200;85;135000;1588.2;;0.0;4;35;CONTRAFRENTE;;;2;;BALCON;FLORES;7;-58.468344010202678;-34.633214328504337
SAN PEDRITO;200;189;328000;1735.4;;0.0;5;30;FRENTE;SI;;;;BALCON;FLORES;7;-58.468344010202678;-34.633214328504337
SAN PEDRITO;200;330;349999;1060.6;;0.0;5;0;FRENTE;;;;;;FLORES;7;-58.468344010202678;-34.633214328504337
SAN PEDRITO;600;50;99000;1980.0;;0.0;3;0;INTERNO;;;1;SI;BALCON;FLORES;7;-58.466361160820462;-34.637697328095406
SAN PEDRO;4000;34;59900;1761.8;;0.0;1;3;LATERAL;;;1;;BALCON;PARQUE AVELLANEDA;9;-58.474764800222374;-34.643636942269673
SAN PEDRO;4000;115;90000;782.6;;0.0;2;68;CONTRAFRENTE;;;1;;;PARQUE AVELLANEDA;9;-58.474764800222374;-34.643636942269673
SANABRIA;1800;78;100000;1282.1;;0.0;3;35;FRENTE;;;1;;BALCON;MONTE CASTRO;10;-58.498394875446984;-34.619819370951127
SANABRIA;1900;92;197002;2141.3;1266720;13768.7;3;0;FRENTE;;;1;;TERRAZA;MONTE CASTRO;10;-58.499462764049099;-34.618970766136059
SANABRIA;2100;45;79000;1755.6;;0.0;2;0;CONTRAFRENTE;;;1;SI;BALCON;MONTE CASTRO;10;-58.501294390020355;-34.617491167505285
SANABRIA;2100;53;99000;1867.9;;0.0;3;0;FRENTE;;;1;;BALCON;MONTE CASTRO;10;-58.501294390020355;-34.617491167505285
SANABRIA;2400;59;170000;2881.4;;0.0;3;5;FRENTE;;SI;1;SI;BALCON;MONTE CASTRO;10;-58.503661833529172;-34.614399639313838
SANABRIA;2400;65;135000;2076.9;;0.0;3;4;;;;1;SI;BALCON;MONTE CASTRO;10;-58.503661833529172;-34.614399639313838
SANABRIA;2600;28;60000;2142.9;;0.0;1;0;;;;1;;BALCON;MONTE CASTRO;10;-58.505540328828147;-34.612314061289808
SANABRIA;2600;50;83000;1660.0;;0.0;2;0;;;;1;;PATIO;MONTE CASTRO;10;-58.505540328828147;-34.612314061289808
SANABRIA;2800;30;64000;2133.3;;0.0;1;0;CONTRAFRENTE;;;;SI;BALCON;VILLA DEVOTO;11;-58.506932028692859;-34.610765281251695
SANABRIA;2900;51;153000;3000.0;;0.0;3;45;CONTRAFRENTE;SI;;;;BALCON;VILLA DEVOTO;11;-58.507605339795028;-34.609989908432894
SANABRIA;2900;56;117000;2089.3;;0.0;1;0;INTERNO;;SI;1;SI;BALCON;VILLA DEVOTO;11;-58.507605339795028;-34.609989908432894
SANABRIA;3000;50;120000;2400.0;;0.0;2;5;;SI;;2;;BALCON;VILLA DEVOTO;11;-58.508278686865538;-34.609206687117556
SANABRIA;3100;42;95000;2261.9;;0.0;2;0;CONTRAFRENTE;;;;;;VILLA DEVOTO;11;-58.508940195359187;-34.608436482426804
SANABRIA;3100;50;100000;2000.0;;0.0;1;0;;;;;;BALCON;VILLA DEVOTO;11;-58.508940195359187;-34.608436482426804
SANABRIA;3100;80;165000;2062.5;;0.0;3;4;FRENTE;;;;SI;;VILLA DEVOTO;11;-58.508940195359187;-34.608436482426804
SANABRIA;3100;87;148000;1701.1;;0.0;3;6;CONTRAFRENTE;;;1;;BALCON;VILLA DEVOTO;11;-58.508940195359187;-34.608436482426804
SANABRIA;3100;93;146000;1569.9;;0.0;3;6;CONTRAFRENTE;;;2;SI;BALCON;VILLA DEVOTO;11;-58.508940195359187;-34.608436482426804
SANABRIA;3200;45;72000;1600.0;;0.0;2;40;CONTRAFRENTE;;;;SI;;VILLA DEVOTO;11;-58.509841327257377;-34.607387267045382
SANABRIA;3600;130;320000;2461.5;;0.0;4;0;;SI;SI;1;;;VILLA DEVOTO;11;-58.513218132091922;-34.604407002455154
SANABRIA;4600;145;306000;2110.3;;0.0;4;0;;;SI;2;;PATIO;VILLA DEVOTO;11;-58.519022794657602;-34.597976612942198
SANCHEZ;1700;41;69500;1695.1;;0.0;2;35;FRENTE;;;1;SI;;VILLA GRAL. MITRE;11;-58.46442168039146;-34.608584235749532
SANCHEZ;1700;103;145000;1407.8;;0.0;3;40;CONTRAFRENTE;;;1;SI;BALCON TERRAZA;VILLA GRAL. MITRE;11;-58.46442168039146;-34.608584235749532
SANCHEZ;1900;75;125000;1666.7;;0.0;3;0;FRENTE;SI;;1;;BALCON;VILLA GRAL. MITRE;11;-58.466078681320006;-34.606658007027249
SANCHEZ;2200;43;99000;2302.3;;0.0;2;0;FRENTE;;SI;1;;BALCON;VILLA GRAL. MITRE;11;-58.468396672727131;-34.603602746683769
SANCHEZ;2200;47;112000;2383.0;;0.0;2;0;FRENTE;;SI;1;;BALCON;VILLA GRAL. MITRE;11;-58.468396672727131;-34.603602746683769
SANCHEZ;2200;48;95000;1979.2;;0.0;2;0;;;;1;;;VILLA GRAL. MITRE;11;-58.468396672727131;-34.603602746683769
SANCHEZ DE BUSTAMANTE;50;55;100900;1834.5;;0.0;3;50;FRENTE;;;;;;ALMAGRO;5;-58.414687137487377;-34.610081814136116
SANCHEZ DE BUSTAMANTE;100;55;100900;1834.5;;0.0;3;50;FRENTE;;;;;;ALMAGRO;5;-58.414743334444758;-34.609422629735832
SANCHEZ DE BUSTAMANTE;100;90;140000;1555.6;;0.0;4;0;;;;;;;ALMAGRO;5;-58.414743334444758;-34.609422629735832
SANCHEZ DE BUSTAMANTE;200;100;170000;1700.0;;0.0;4;0;FRENTE;;;2;;BALCON;ALMAGRO;5;-58.414906113782934;-34.607166036447772
SANCHEZ DE BUSTAMANTE;300;32;85692;2677.9;551000;17218.8;1;0;;;SI;1;;BALCON;ALMAGRO;5;-58.415102581265863;-34.605906699063951
SANCHEZ DE BUSTAMANTE;364;30;87280;2909.3;561209;18707.0;1;0;;;;1;;;ALMAGRO;5;-58.41497296703902;-34.605280148503745
SANCHEZ DE BUSTAMANTE;400;37;55000;1486.5;;0.0;2;40;;;;1;SI;PATIO;ALMAGRO;5;-58.414899131778803;-34.604971212566312
SANCHEZ DE BUSTAMANTE;400;64;109900;1717.2;;0.0;3;50;;;;;;;ALMAGRO;5;-58.414899131778803;-34.604971212566312
SANCHEZ DE BUSTAMANTE;400;80;130000;1625.0;;0.0;3;30;FRENTE;;;;;;ALMAGRO;5;-58.414899131778803;-34.604971212566312
SANCHEZ DE BUSTAMANTE;400;83;150000;1807.2;;0.0;3;38;FRENTE;;;;;;ALMAGRO;5;-58.414899131778803;-34.604971212566312
SANCHEZ DE BUSTAMANTE;400;150;195000;1300.0;;0.0;4;0;;SI;;1;;BALCON;ALMAGRO;5;-58.414899131778803;-34.604971212566312
SANCHEZ DE BUSTAMANTE;600;36;79000;2194.4;;0.0;1;0;CONTRAFRENTE;;;1;;BALCON;ALMAGRO;5;-58.414479210155932;-34.602906308346618
SANCHEZ DE BUSTAMANTE;700;44;105000;2386.4;;0.0;2;0;;;;;;;ALMAGRO;5;-58.414337821783135;-34.602128613873582
SANCHEZ DE BUSTAMANTE;800;38;65000;1710.5;;0.0;1;0;FRENTE;;;;;;ALMAGRO;5;-58.414150680326784;-34.601112034383156
SANCHEZ DE BUSTAMANTE;800;40;79000;1975.0;;0.0;2;25;FRENTE;;;;;;ALMAGRO;5;-58.414150680326784;-34.601112034383156
SANCHEZ DE BUSTAMANTE;800;62;107000;1725.8;;0.0;2;0;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.414150680326784;-34.601112034383156
SANCHEZ DE BUSTAMANTE;800;102;178849;1753.4;1150000;11274.5;4;80;CONTRAFRENTE;;;1;SI;PATIO;ALMAGRO;5;-58.414150680326784;-34.601112034383156
SANCHEZ DE BUSTAMANTE;1000;55;190000;3454.5;;0.0;2;4;CONTRAFRENTE;;SI;1;SI;BALCON;ALMAGRO;5;-58.413706728856575;-34.599178453696069
SANCHEZ DE BUSTAMANTE;1000;62;118000;1903.2;;0.0;3;30;FRENTE;;;1;SI;BALCON;ALMAGRO;5;-58.413706728856575;-34.599178453696069
SANCHEZ DE BUSTAMANTE;1000;83;142000;1710.8;;0.0;4;8;FRENTE;;;1;SI;BALCON;ALMAGRO;5;-58.413706728856575;-34.599178453696069
SANCHEZ DE BUSTAMANTE;1000;84;249000;2964.3;;0.0;3;5;FRENTE;;SI;2;SI;BALCON;ALMAGRO;5;-58.413706728856575;-34.599178453696069
SANCHEZ DE BUSTAMANTE;1000;85;250000;2941.2;;0.0;3;5;FRENTE;;SI;2;SI;BALCON;ALMAGRO;5;-58.413706728856575;-34.599178453696069
SANCHEZ DE BUSTAMANTE;1100;32;72000;2250.0;;0.0;2;40;LATERAL;;;1;;;ALMAGRO;5;-58.413420426606351;-34.597956615859061
SANCHEZ DE BUSTAMANTE;1100;33;92000;2787.9;;0.0;1;0;CONTRAFRENTE;SI;;1;SI;TERRAZA;ALMAGRO;5;-58.413420426606351;-34.597956615859061
SANCHEZ DE BUSTAMANTE;1100;36;95000;2638.9;;0.0;1;0;CONTRAFRENTE;;;;;;ALMAGRO;5;-58.413420426606351;-34.597956615859061
SANCHEZ DE BUSTAMANTE;1100;37;85000;2297.3;;0.0;1;0;;;;;;;ALMAGRO;5;-58.413420426606351;-34.597956615859061
SANCHEZ DE BUSTAMANTE;1100;46;108000;2347.8;;0.0;2;0;;;;1;;;ALMAGRO;5;-58.413420426606351;-34.597956615859061
SANCHEZ DE BUSTAMANTE;1100;54;136125;2520.8;;0.0;1;0;CONTRAFRENTE;;SI;2;;;ALMAGRO;5;-58.413420426606351;-34.597956615859061
SANCHEZ DE BUSTAMANTE;1100;55;148000;2690.9;;0.0;3;5;LATERAL;;;;;;ALMAGRO;5;-58.413420426606351;-34.597956615859061
SANCHEZ DE BUSTAMANTE;1100;67;187000;2791.0;;0.0;3;0;;;;2;;;ALMAGRO;5;-58.413420426606351;-34.597956615859061
SANCHEZ DE BUSTAMANTE;1100;80;156900;1961.3;;0.0;3;23;;;;2;;;ALMAGRO;5;-58.413420426606351;-34.597956615859061
SANCHEZ DE BUSTAMANTE;1100;81;185000;2284.0;;0.0;3;0;FRENTE;SI;SI;1;SI;BALCON;ALMAGRO;5;-58.413420426606351;-34.597956615859061
SANCHEZ DE BUSTAMANTE;1100;225;330000;1466.7;;0.0;5;80;FRENTE;SI;;2;SI;PATIO;ALMAGRO;5;-58.413420426606351;-34.597956615859061
SANCHEZ DE BUSTAMANTE;1200;44;165000;3750.0;;0.0;2;5;FRENTE;;;;;;RECOLETA;2;-58.413156848869924;-34.596831907584289
SANCHEZ DE BUSTAMANTE;1200;45;162500;3611.1;;0.0;2;8;CONTRAFRENTE;;;;;;RECOLETA;2;-58.413156848869924;-34.596831907584289
SANCHEZ DE BUSTAMANTE;1200;85;320000;3764.7;;0.0;0;8;FRENTE;;;;;BALCON;RECOLETA;2;-58.413156848869924;-34.596831907584289
SANCHEZ DE BUSTAMANTE;1300;39;709445;18190.9;;0.0;1;0;;;;;;BALCON;RECOLETA;2;-58.412866598485472;-34.595588100111975
SANCHEZ DE BUSTAMANTE;1300;52;140798;2707.7;905330;17410.2;1;0;;;;;;BALCON;RECOLETA;2;-58.412866598485472;-34.595588100111975
SANCHEZ DE BUSTAMANTE;1400;47;117236;2494.4;;0.0;1;0;FRENTE;;;1;;BALCON;RECOLETA;2;-58.412388003381182;-34.594031104670243
SANCHEZ DE BUSTAMANTE;1400;52;120753;2322.2;;0.0;2;0;FRENTE;;;;;;RECOLETA;2;-58.412388003381182;-34.594031104670243
SANCHEZ DE BUSTAMANTE;1600;30;109000;3633.3;;0.0;1;7;FRENTE;SI;;1;;;RECOLETA;2;-58.411273502599663;-34.592422543991972
SANCHEZ DE BUSTAMANTE;1600;56;155000;2767.9;;0.0;2;0;;;;1;;;RECOLETA;2;-58.411273502599663;-34.592422543991972
SANCHEZ DE BUSTAMANTE;1600;59;150500;2550.8;;0.0;2;0;FRENTE;;;1;SI;BALCON;RECOLETA;2;-58.411273502599663;-34.592422543991972
SANCHEZ DE BUSTAMANTE;1600;68;186000;2735.3;;0.0;3;8;FRENTE;;;1;SI;BALCON;RECOLETA;2;-58.411273502599663;-34.592422543991972
SANCHEZ DE BUSTAMANTE;1600;70;149500;2135.7;;0.0;1;0;CONTRAFRENTE;;;;;;RECOLETA;2;-58.411273502599663;-34.592422543991972
SANCHEZ DE BUSTAMANTE;1600;79;185000;2341.8;;0.0;4;0;;;;2;;;RECOLETA;2;-58.411273502599663;-34.592422543991972
SANCHEZ DE BUSTAMANTE;1700;71;180000;2535.2;;0.0;3;45;CONTRAFRENTE;;;2;SI;;RECOLETA;2;-58.409915789470652;-34.591253298245149
SANCHEZ DE BUSTAMANTE;1800;45;118000;2622.2;;0.0;1;0;FRENTE;SI;;1;SI;;RECOLETA;2;-58.408811329631909;-34.590166041503245
SANCHEZ DE BUSTAMANTE;1900;24;55000;2291.7;;0.0;1;50;INTERNO;;;;;;RECOLETA;2;-58.408214950729551;-34.589277383425227
SANCHEZ DE BUSTAMANTE;1900;27;80000;2963.0;;0.0;1;50;CONTRAFRENTE;;;;;;RECOLETA;2;-58.408214950729551;-34.589277383425227
SANCHEZ DE BUSTAMANTE;1900;36;105000;2916.7;;0.0;2;14;FRENTE;;;1;;;RECOLETA;2;-58.408214950729551;-34.589277383425227
SANCHEZ DE BUSTAMANTE;1900;38;95000;2500.0;;0.0;2;25;CONTRAFRENTE;;;;;;RECOLETA;2;-58.408214950729551;-34.589277383425227
SANCHEZ DE BUSTAMANTE;1900;113;220000;1946.9;;0.0;3;0;FRENTE;;;2;;TERRAZA;RECOLETA;2;-58.408214950729551;-34.589277383425227
SANCHEZ DE BUSTAMANTE;2000;25;75000;3000.0;;0.0;1;6;CONTRAFRENTE;;;;;BALCON;RECOLETA;2;-58.407586953173656;-34.588748585126403
SANCHEZ DE BUSTAMANTE;2000;40;97000;2425.0;;0.0;2;35;;;;1;;;RECOLETA;2;-58.407586953173656;-34.588748585126403
SANCHEZ DE BUSTAMANTE;2000;97;215000;2216.5;;0.0;3;40;FRENTE;SI;;;SI;BALCON;RECOLETA;2;-58.407586953173656;-34.588748585126403
SANCHEZ DE BUSTAMANTE;2100;120;270000;2250.0;;0.0;4;40;FRENTE;;;2;SI;PATIO;RECOLETA;2;-58.406592944029143;-34.587911660154106
SANCHEZ DE BUSTAMANTE;2100;280;630000;2250.0;;0.0;5;15;FRENTE;;;3;SI;BALCON;RECOLETA;2;-58.406592944029143;-34.587911660154106
SANCHEZ DE BUSTAMANTE;2200;117;440000;3760.7;;0.0;4;8;FRENTE;;SI;2;SI;BALCON;RECOLETA;2;-58.405618308413153;-34.587089248326073
SANCHEZ DE BUSTAMANTE;2300;25;66000;2640.0;;0.0;1;0;FRENTE;SI;;1;;BALCON;RECOLETA;2;-58.404638330339289;-34.586245472311823
SANCHEZ DE BUSTAMANTE;2300;125;260000;2080.0;;0.0;3;15;CONTRAFRENTE;;SI;2;SI;PATIO;RECOLETA;2;-58.404638330339289;-34.586245472311823
SANCHEZ DE BUSTAMANTE;2300;169;390000;2307.7;;0.0;4;18;FRENTE;SI;SI;2;;BALCON;RECOLETA;2;-58.404638330339289;-34.586245472311823
SANCHEZ DE BUSTAMANTE;2400;34;110000;3235.3;;0.0;1;0;CONTRAFRENTE;;;;;;RECOLETA;2;-58.403691572342147;-34.585418880378718
SANCHEZ DE BUSTAMANTE;2500;100;272000;2720.0;;0.0;4;5;;;;2;;;RECOLETA;2;-58.402934937266203;-34.584404325650489
SANCHEZ DE BUSTAMANTE;2500;108;275000;2546.3;;0.0;4;0;FRENTE;;SI;2;SI;BALCON;RECOLETA;2;-58.402934937266203;-34.584404325650489
SANCHEZ DE BUSTAMANTE;2500;110;310000;2818.2;;0.0;4;6;FRENTE;;SI;3;;BALCON;RECOLETA;2;-58.402934937266203;-34.584404325650489
SANCHEZ DE BUSTAMANTE;2500;164;350000;2134.1;;0.0;3;90;;;;2;;;RECOLETA;2;-58.402934937266203;-34.584404325650489
SANCHEZ DE BUSTAMANTE;2600;39;105000;2692.3;;0.0;2;30;LATERAL;;;1;SI;;PALERMO;14;-58.402200941287425;-34.583391918255515
SANCHEZ DE BUSTAMANTE;2600;47;190000;4042.6;;0.0;2;0;CONTRAFRENTE;;SI;1;;BALCON;PALERMO;14;-58.402200941287425;-34.583391918255515
SANCHEZ DE BUSTAMANTE;2600;140;390000;2785.7;;0.0;4;40;CONTRAFRENTE;SI;;2;;;PALERMO;14;-58.402200941287425;-34.583391918255515
SANCHEZ DE BUSTAMANTE;2600;157;370000;2356.7;;0.0;3;60;FRENTE;;;3;SI;BALCON;PALERMO;14;-58.402200941287425;-34.583391918255515
SANCHEZ DE BUSTAMANTE;2600;160;360000;2250.0;;0.0;3;50;FRENTE;;;2;;BALCON;PALERMO;14;-58.402200941287425;-34.583391918255515
SANCHEZ DE LORIA;100;90;140000;1555.6;;0.0;4;60;FRENTE;;;1;SI;;BALVANERA;3;-58.413877104832871;-34.611476353031847
SANCHEZ DE LORIA;100;98;150855;1539.3;970000;9898.0;3;40;FRENTE;;;;;;BALVANERA;3;-58.413877104832871;-34.611476353031847
SANCHEZ DE LORIA;100;155;225000;1451.6;;0.0;4;98;FRENTE;;;2;;;BALVANERA;3;-58.413877104832871;-34.611476353031847
SANCHEZ DE LORIA;100;157;245000;1560.5;;0.0;4;26;FRENTE;;SI;2;SI;TERRAZA;BALVANERA;3;-58.413877104832871;-34.611476353031847
SANCHEZ DE LORIA;200;85;115000;1352.9;;0.0;4;70;FRENTE;;;2;SI;;BALVANERA;3;-58.413287678013354;-34.612558838179993
SANCHEZ DE LORIA;200;90;130000;1444.4;;0.0;4;60;FRENTE;SI;;1;SI;BALCON;BALVANERA;3;-58.413287678013354;-34.612558838179993
SANCHEZ DE LORIA;400;37;69000;1864.9;;0.0;2;0;;;;;;;BALVANERA;3;-58.412719269054449;-34.614063681634832
SANCHEZ DE LORIA;400;50;108000;2160.0;;0.0;2;12;FRENTE;;;1;;BALCON;BALVANERA;3;-58.412719269054449;-34.614063681634832
SANCHEZ DE LORIA;500;59;95000;1610.2;;0.0;3;34;FRENTE;;;;;;BALVANERA;3;-58.412654340257944;-34.615408455169032
SANCHEZ DE LORIA;500;140;108000;771.4;;0.0;4;50;FRENTE;;;2;SI;BALCON;BALVANERA;3;-58.412654340257944;-34.615408455169032
SANCHEZ DE LORIA;800;44;77000;1750.0;;0.0;2;0;;;;1;SI;BALCON;BALVANERA;3;-58.412479702907071;-34.619365321653035
SANCHEZ DE LORIA;800;45;79000;1755.6;;0.0;2;25;;;;1;;BALCON;BALVANERA;3;-58.412479702907071;-34.619365321653035
SANCHEZ DE LORIA;1000;45;90000;2000.0;;0.0;2;0;FRENTE;;;1;SI;TERRAZA;SAN CRISTOBAL;3;-58.412276441855035;-34.62184542697748
SANCHEZ DE LORIA;1000;60;120000;2000.0;;0.0;3;13;FRENTE;;;;;;SAN CRISTOBAL;3;-58.412276441855035;-34.62184542697748
SANCHEZ DE LORIA;1000;83;142000;1710.8;;0.0;4;8;FRENTE;;;1;SI;BALCON;SAN CRISTOBAL;3;-58.412276441855035;-34.62184542697748
SANCHEZ DE LORIA;1100;30;52000;1733.3;;0.0;2;30;CONTRAFRENTE;;;;;;SAN CRISTOBAL;3;-58.411890625758623;-34.622918900629955
SANCHEZ DE LORIA;1100;50;75000;1500.0;;0.0;3;20;CONTRAFRENTE;;;1;;;SAN CRISTOBAL;3;-58.411890625758623;-34.622918900629955
SANCHEZ DE LORIA;1100;57;83000;1456.1;;0.0;3;30;FRENTE;;;1;;;SAN CRISTOBAL;3;-58.411890625758623;-34.622918900629955
SANCHEZ DE LORIA;1300;39;50000;1282.1;;0.0;2;0;FRENTE;;;;;;SAN CRISTOBAL;3;-58.411933038568044;-34.624948302902865
SANCHEZ DE LORIA;1300;47;66096;1406.3;425000;9042.6;2;0;FRENTE;;;1;;BALCON;SAN CRISTOBAL;3;-58.411933038568044;-34.624948302902865
SANCHEZ DE LORIA;1900;56;93000;1660.7;;0.0;3;28;FRENTE;;;;;;PARQUE PATRICIOS;4;-58.411323035274357;-34.632926253756544
SANCHEZ DE LORIA;2100;500;350000;700.0;;0.0;0;38;FRENTE;SI;;6;SI;;PARQUE PATRICIOS;4;-58.410423818388438;-34.635027713983455
SANCHEZ DE LORIA;2300;60;141835;2363.9;912000;15200.0;2;0;;;SI;1;SI;BALCON;PARQUE PATRICIOS;4;-58.410763526095089;-34.637061906287812
SANTA CRUZ;100;67;110000;1641.8;;0.0;3;68;FRENTE;;;1;;BALCON;PARQUE PATRICIOS;4;-58.393277963695169;-34.636049306052378
SANTA FE;800;38;108000;2842.1;;0.0;2;45;CONTRAFRENTE;;;;;;RETIRO;1;-58.378463648196764;-34.595235798127653
SANTA FE;800;55;149000;2709.1;;0.0;3;50;FRENTE;;;1;;;RETIRO;1;-58.378463648196764;-34.595235798127653
SANTA FE;800;88;150000;1704.5;;0.0;2;60;FRENTE;;;;;;RETIRO;1;-58.378463648196764;-34.595235798127653
SANTA FE;900;80;230000;2875.0;;0.0;3;0;CONTRAFRENTE;;;1;;;RETIRO;1;-58.379900476240834;-34.595362225590009
SANTA FE;900;120;298000;2483.3;;0.0;4;0;CONTRAFRENTE;SI;SI;2;SI;BALCON;RETIRO;1;-58.379900476240834;-34.595362225590009
SANTA FE;900;175;450000;2571.4;;0.0;4;28;FRENTE;;;3;SI;;RETIRO;1;-58.379900476240834;-34.595362225590009
SANTA FE;900;188;397000;2111.7;;0.0;5;31;FRENTE;SI;SI;2;SI;BALCON;RETIRO;1;-58.379900476240834;-34.595362225590009
SANTA FE;900;190;369000;1942.1;;0.0;5;48;FRENTE;SI;SI;2;SI;BALCON;RETIRO;1;-58.379900476240834;-34.595362225590009
SANTA FE;900;205;545000;2658.5;;0.0;5;100;FRENTE;SI;;2;SI;BALCON;RETIRO;1;-58.379900476240834;-34.595362225590009
SANTA FE;1000;45;135000;3000.0;;0.0;2;40;CONTRAFRENTE;;;;;;RETIRO;1;-58.381461537419348;-34.595498775738768
SANTA FE;1100;28;70900;2532.1;;0.0;1;40;INTERNO;;;1;;;RETIRO;1;-58.382693284268953;-34.595603089658375
SANTA FE;1100;29;64500;2224.1;;0.0;1;28;FRENTE;;;;;;RETIRO;1;-58.382693284268953;-34.595603089658375
SANTA FE;1100;33;90000;2727.3;;0.0;1;30;FRENTE;;;1;;;RETIRO;1;-58.382693284268953;-34.595603089658375
SANTA FE;1100;34;77000;2264.7;;0.0;1;33;;;;;;;RETIRO;1;-58.382693284268953;-34.595603089658375
