X;Y;STOP_ID;TIPO;CALLE;NUMERO;ENTRE1;ENTRE2;LINEAS;DIR_NORM;CALLE_NORM;ALTURA_NOR;COORDX;COORDY;METROBUS;STOP_NAME;STOP_DESC;FUENTE;VERIFICADA;FECHA_ULTI
-58,4518236262872;-34,6182284347;1003660;PARADAS DE POSTE;ARANGUREN, JUAN F., DR.;1389;;;{172,92};ARANGUREN, JUAN F., DR. 1389;ARANGUREN, JUAN F., DR.;1389;101.052.478.443.000.000.000;101.224.830.579.999.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,4518236262872;-34,6182284347;1003661;PARADAS DE POSTE;ARANGUREN, JUAN F., DR.;1389;;;{181,84};ARANGUREN, JUAN F., DR. 1389;ARANGUREN, JUAN F., DR.;1389;101.052.478.443.000.000.000;101.224.830.579.999.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,3931988766914;-34,6182341447;7770;;;;;;{96};;;;106.428.960.937.500.000.000;101.222.054.687.500.000.000;F;;COMBATE DE LOS POZOS&&INDEPENDENCIA AV.;USIG;F;8/11/2016
-58,3958473434606;-34,6182912274;1003025;PARADAS DE POSTE;INDEPENDENCIA AV.;2095;;;{23,96};INDEPENDENCIA AV. 2095;INDEPENDENCIA AV.;2095;106.186.065.510.000.000.000;101.215.886.487.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,5195690611451;-34,6182976924;1004408;PARADAS DE POSTE;LOPE DE VEGA AV.;2510;LOZANO, PEDRO;NAZARRE;{135,181,53};LOPE DE VEGA AV. 2510;LOPE DE VEGA AV.;2510;94.839.541.022.499.900.000;101.215.730.916.000.000.000;F;;;RELEVAMIENTO2015;T;23/4/2015
-58,3990304874636;-34,6183023630;1002978;PARADAS DE POSTE;PICHINCHA;787;;;{95};PICHINCHA 787;PICHINCHA;787;105.894.138.388.000.000.000;101.214.840.083.000.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,3944959612084;-34,6183027665;7781;;;;;;{23};;;;106.310.000.000.000.000.000;101.214.523.437.500.000.000;F;;INDEPENDENCIA AV.&&SARANDI;USIG;F;30/11/2016
-58,4573313078020;-34,6183084311;1003697;PARADA NO OFICIAL;ALVAREZ, DONATO, TTE. GRAL.;629;;;{44,76};ALVAREZ, DONATO, TTE. GRAL. 629;ALVAREZ, DONATO, TTE. GRAL.;629;100.547.367.878.000.000.000;101.215.996.980.000.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4489622055264;-34,6183096500;7780;;;;;;{92};;;;101.314.898.437.500.000.000;101.215.789.062.500.000.000;F;;AVELLANEDA AV.&&PAYSANDU;USIG;F;8/11/2016
-58,3685901919787;-34,6183161897;20454;;;;;;{195};;;;108.685.818.359.474.000.000;101.211.122.506.932.000.000;F;;ESTADOS UNIDOS&&PASEO COLON AV.;USIG;F;8/11/2016
-58,4151989576155;-34,6183188743;1001373;PARADA NO OFICIAL;AGRELO;3499;LINIERS, VIRREY;MAZA;{7};AGRELO 3499;AGRELO;3499;104.411.326.374.000.000.000;101.213.825.677.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,3687684436656;-34,6183368687;7787;;;;;;{159};;;;108.669.468.750.000.000.000;101.208.843.750.000.000.000;F;;ESTADOS UNIDOS&&PASEO COLON AV.;USIG;F;8/11/2016
-58,4288073414915;-34,6183755107;1003140;PARADAS DE POSTE;ROSARIO;6;;;{2,85};ROSARIO 6;ROSARIO;6;103.163.299.088.000.000.000;101.208.046.414.000.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,4168276118695;-34,6183823653;1001526;PARADAS CON REFUGIO;BOEDO AV.;493;REPUBLICA BOLIVARIANA DE VENEZUELA;AGRELO;{128};BOEDO AV. 493;BOEDO AV.;493;104.261.959.250.000.000.000;101.206.851.540.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,3692979119145;-34,6183850234;7793;;;;;;{195,64};;;;108.620.906.250.000.000.000;101.203.546.875.000.000.000;F;;ESTADOS UNIDOS&&PASEO COLON AV.;USIG;F;8/11/2016
-58,4906367006161;-34,6183951045;1004222;PARADA NO OFICIAL;GONZALEZ, JOAQUIN V.;1608;SAN BLAS;CAMARONES;{53};GONZALEZ, JOAQUIN V. 1608;GONZALEZ, JOAQUIN V.;1608;97.492.932.117.400.000.000;101.206.040.234.999.000.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,4290054118819;-34,6184033595;1002962;PARADAS DE POSTE;ROSARIO;24;;;{5,86};ROSARIO 24;ROSARIO;24;103.145.133.029.000.000.000;101.204.963.136.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4291132307999;-34,6184182480;1002961;PARADAS DE POSTE;ROSARIO;38;SENILLOSA;LA PLATA AV.;{132,26};ROSARIO 38;ROSARIO;38;103.135.244.414.000.000.000;101.203.314.793.000.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,3986307784786;-34,6184358682;1003024;PARADA NO OFICIAL;INDEPENDENCIA AV.;2281;;;{96};INDEPENDENCIA AV. 2281;INDEPENDENCIA AV.;2281;105.930.786.311.000.000.000;101.200.006.653.000.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,5058412794141;-34,6184409570;1004941;PARADAS DE POSTE;LASCANO;4712;;;{106,135,53};LASCANO 4712;LASCANO;4712;96.098.523.352.999.900.000;101.200.462.281.999.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,5165282629665;-34,6184512997;7805;;;;;;{109,47};;;;95.118.421.875.000.000.000;101.198.843.750.000.000.000;F;;CALDERON DE LA BARCA, PEDRO&&NOGOYA;USIG;F;8/11/2016
-58,3915880851191;-34,6184585664;1002409;PARADAS DE POSTE;ENTRE RIOS AV.;820;ALVAREZ THOMAS AV.;INDEPENDENCIA AV.;{90};ENTRE RIOS AV. 820;ENTRE RIOS AV.;820;106.576.669.289.000.000.000;101.197.055.796.000.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,4294150995086;-34,6184599322;1002960;PARADAS DE POSTE;ROSARIO;62;SENILLOSA;LA PLATA AV.;{103,84};ROSARIO 62;ROSARIO;62;103.107.558.536.000.000.000;101.198.699.802.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4296025705718;-34,6184858190;1002959;PARADAS DE POSTE;ROSARIO;74;SENILLOSA;LA PLATA AV.;{88};ROSARIO 74;ROSARIO;74;103.090.364.648.000.000.000;101.195.833.745.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4284048198347;-34,6184891169;1001240;PARADAS DE POSTE;LA PLATA AV.;310;;;{15,85};LA PLATA AV. 310;LA PLATA AV.;310;103.200.210.045.999.000.000;101.195.431.193.000.000.000;F;;;RELEVAMIENTO2015;T;27/11/2014
-58,5106872907524;-34,6185136193;1004892;PARADAS CON REFUGIO;BERMUDEZ;2193;;;{107,25};BERMUDEZ 2193;BERMUDEZ;2193;95.654.100.026.500.000.000;101.192.200.807.000.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,4923971037422;-34,6185165504;1005194;PARADAS DE POSTE;BAHIA BLANCA;1697;;;{53};BAHIA BLANCA 1697;BAHIA BLANCA;1697;97.331.489.631.400.000.000;101.192.521.684.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4152666202299;-34,6185345914;1001589;PARADAS DE POSTE;MAZA;606;MEXICO;AGRELO;{115,180};MAZA 606;MAZA;606;104.405.109.779.000.000.000;101.189.898.331.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,3989628993509;-34,6185389227;7824;;;;;;{23};;;;105.900.320.312.500.000.000;101.188.593.750.000.000.000;F;;INDEPENDENCIA AV.&&PICHINCHA;USIG;F;30/11/2016
-58,4659291486122;-34,6185473623;1002280;PARADAS DE POSTE;NEUQUEN;2304;;;{106,124,181,84};NEUQUEN 2304;NEUQUEN;2304;99.758.860.535.900.000.000;101.189.499.847.000.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,4005642540115;-34,6185518540;1003022;PARADA NO OFICIAL;INDEPENDENCIA AV.;2443;;;{96};INDEPENDENCIA AV. 2443;INDEPENDENCIA AV.;2443;105.753.459.528.000.000.000;101.187.250.877.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,5313480387234;-34,6185538324;1004414;PARADA NO OFICIAL;PAZ, GRAL. AV. COLECTORA;7415;BEIRO, FRANCISCO AV.;BRUSELAS;{85};;;;93.759.309.671.115.200.000;101.186.644.156.558.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,4756109740084;-34,6185558872;1003907;PARADAS CON REFUGIO;NAZCA AV.;1295;CORDOBA AV.;GALICIA;{133,134,63};NAZCA AV. 1295;NAZCA AV.;1295;98.870.942.754.699.900.000;101.188.483.100.000.000.000;F;;;RELEVAMIENTO2015;T;26/11/2014
-58,3692903989658;-34,6185612660;1000585;PARADAS DE POSTE;PASEO COLON AV.;901;ESTADOS UNIDOS;CALVO, CARLOS;{130,159,93};PASEO COLON AV. 901;PASEO COLON AV.;901;108.621.577.154.000.000.000;101.183.995.000.000.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3915839953050;-34,6185837103;1002412;PARADAS DE POSTE;ENTRE RIOS AV.;840;ALVAREZ THOMAS AV.;INDEPENDENCIA AV.;{151};ENTRE RIOS AV. 840;ENTRE RIOS AV.;840;106.577.034.576.000.000.000;101.183.172.861.000.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,4373037710796;-34,6185863781;1003321;PARADAS DE POSTE;RIVADAVIA AV.;5069;ACOYTE AV.;HIDALGO;{103,26,85};RIVADAVIA AV. 5069;RIVADAVIA AV.;5069;102.384.086.022.000.000.000;101.184.883.181.000.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,4373037710796;-34,6185863781;1003337;PARADAS DE POSTE;RIVADAVIA AV.;5045;ACOYTE AV.;HIDALGO;{104,132};RIVADAVIA AV. 5045;RIVADAVIA AV.;5045;102.384.086.022.000.000.000;101.184.883.181.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4196937104124;-34,6185977221;1001492;PARADAS CON REFUGIO;CASTRO BARROS;587;REPUBLICA BOLIVARIANA DE VENEZUELA;AGRELO;{127};CASTRO BARROS 587;CASTRO BARROS;587;103.999.099.300.000.000.000;101.183.077.053.999.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4283821080653;-34,6185990962;1001239;PARADAS DE POSTE;LA PLATA AV.;320;AGRELO;REPUBLICA BOLIVARIANA DE VENEZUELA;{112,65};LA PLATA AV. 320;LA PLATA AV.;320;103.202.288.787.000.000.000;101.183.230.085.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4760726453952;-34,6186308313;1003914;PARADA NO OFICIAL;GALICIA;2920;BELAUSTEGUI, LUIS, DR.;NAZCA AV.;{53};GALICIA 2920;GALICIA;2920;98.828.604.088.199.900.000;101.180.163.769.000.000.000;F;;;RELEVAMIENTO2015;T;23/4/2015
-58,5313336409099;-34,6186474470;1004416;PARADA NO OFICIAL;PAZ, GRAL. AV. COLECTORA;7419;BEIRO, FRANCISCO AV.;BRUSELAS;{53};;;;93.760.637.158.784.500.000;101.176.260.054.638.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,3848594624989;-34,6186766186;1002036;PARADA NO OFICIAL;ESTADOS UNIDOS;1342;;;{96};ESTADOS UNIDOS 1342;ESTADOS UNIDOS;1342;107.193.731.839.000.000.000;101.172.410.781.000.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,4886782792979;-34,6186775297;7842;;;;;;{47};;;;97.672.546.875.000.000.000;101.174.757.812.500.000.000;F;;MAGARIÑOS CERVANTES, A.&&SAN NICOLAS;USIG;F;31/1/2017
-58,3974630465061;-34,6186775321;1001133;PARADAS DE POSTE;PASCO;814;ESTADOS UNIDOS;INDEPENDENCIA AV.;{95};PASCO 814;PASCO;814;106.037.861.558.000.000.000;101.173.129.356.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4064705061434;-34,6187040987;7847;;;;;;{101};;;;105.211.789.062.500.000.000;101.170.679.687.500.000.000;F;;CHILE&&DEAN FUNES;USIG;F;8/11/2016
-58,4029600166937;-34,6187173339;1003020;PARADAS DE POSTE;INDEPENDENCIA AV.;2633;;;{23,96};INDEPENDENCIA AV. 2633;INDEPENDENCIA AV.;2633;105.533.733.796.999.000.000;101.169.026.361.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4029600166937;-34,6187173339;1003021;PARADAS CON REFUGIO;INDEPENDENCIA AV.;2635;;;{56,86};INDEPENDENCIA AV. 2635;INDEPENDENCIA AV.;2635;105.533.733.796.999.000.000;101.169.026.361.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4194041610387;-34,6187190410;1001466;PARADA NO OFICIAL;AGRELO;3797;PEREZ, JOSE JULIAN;CASTRO BARROS;{84};AGRELO 3797;AGRELO;3797;104.025.648.013.000.000.000;101.169.607.355.000.000.000;F;;;RELEVAMIENTO2015;T;28/4/2015
-58,4376218530049;-34,6187275815;1003322;PARADAS DE POSTE;RIVADAVIA AV.;5095;ACOYTE AV.;HIDALGO;{2,5,8,86};RIVADAVIA AV. 5095;RIVADAVIA AV.;5095;102.354.910.922.000.000.000;101.169.226.274.999.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,3692180238674;-34,6187361038;1000586;PARADAS DE POSTE;PASEO COLON AV.;973;ESTADOS UNIDOS;CALVO, CARLOS;{33};PASEO COLON AV. 973;PASEO COLON AV.;973;108.628.196.681.000.000.000;101.164.593.458.000.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4754583125486;-34,6187476558;1003901;PARADAS DE POSTE;NAZCA AV.;1271;;;{124,84};NAZCA AV. 1271;NAZCA AV.;1271;98.884.945.990.699.900.000;101.167.211.305.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4316925508541;-34,6187781742;1002956;PARADAS DE POSTE;ROSARIO;204;VIEL;DOBLAS;{8,86,88};ROSARIO 204;ROSARIO;204;102.898.682.931.000.000.000;101.163.462.646.999.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4095109895815;-34,6187897651;1001290;PARADAS DE POSTE;MEXICO;3108;24 DE NOVIEMBRE;URQUIZA, GRAL.;{96};MEXICO 3108;MEXICO;3108;104.932.942.518.000.000.000;101.161.327.671.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,5187190084549;-34,6187972471;1004422;PARADAS DE POSTE;LOPE DE VEGA AV.;2411;MELINCUE;DESEADO;{135,181,53};LOPE DE VEGA AV. 2411;LOPE DE VEGA AV.;2411;94.917.530.180.999.900.000;101.160.357.141.000.000.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,4320361082760;-34,6188186831;1002955;PARADAS DE POSTE;ROSARIO;226;VIEL;DOBLAS;{132,26};ROSARIO 226;ROSARIO;226;102.867.174.081.000.000.000;101.158.978.483.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4320361082760;-34,6188186831;1002958;PARADAS DE POSTE;ROSARIO;222;;;{103,2,85};ROSARIO 222;ROSARIO;222;102.867.174.081.000.000.000;101.158.978.483.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4035128744328;-34,6188402396;7865;;;;;;{118,8};;;;105.483.023.437.500.000.000;101.155.421.875.000.000.000;F;;INDEPENDENCIA AV.&&JUJUY AV.;USIG;F;8/11/2016
-58,3684762381844;-34,6188402858;1000612;PARADAS CON REFUGIO;PASEO COLON AV.;922;ESTADOS UNIDOS;ESTADOS UNIDOS;{8,86};PASEO COLON AV. 922;PASEO COLON AV.;922;108.696.214.750.000.000.000;101.152.972.869.000.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,5301635929937;-34,6188404572;1004438;PARADAS DE POSTE;PAZ, GRAL. AV. COLECTORA;8826;;;{53,80};;;;93.867.956.195.332.700.000;101.154.921.139.446.000.000;F;;;RELEVAMIENTO2015;T;11/4/2015
-58,4322680713259;-34,6188461713;1002954;PARADAS DE POSTE;ROSARIO;238;VIEL;DOBLAS;{5,84};ROSARIO 238;ROSARIO;238;102.845.899.953.000.000.000;101.155.935.559.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4009058247411;-34,6188561129;1002972;PARADAS DE POSTE;ALBERTI;808;;;{129};ALBERTI 808;ALBERTI;808;105.722.113.472.000.000.000;101.153.517.582.999.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,5302212732854;-34,6188586008;1004440;PARADAS CON REFUGIO;PAZ, GRAL. AV. COLECTORA;8820;;;{21};;;;93.862.667.714.372.100.000;101.152.904.858.529.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,4502298746714;-34,6188679044;7866;;;;;;{172};;;;101.198.632.812.500.000.000;101.153.875.000.000.000.000;F;;AVELLANEDA AV.&&FRAGATA PRES. SARMIENTO;USIG;F;8/11/2016
-58,5302555970957;-34,6188714574;1004479;PARADA NO OFICIAL;PAZ, GRAL. AV. COLECTORA;8820;;;{28};;;;93.859.520.852.251.800.000;101.151.476.521.253.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,3889136670625;-34,6188727069;7869;;;;;;{96};;;;106.821.906.250.000.000.000;101.150.937.500.000.000.000;F;;CEVALLOS, VIRREY&&ESTADOS UNIDOS;USIG;F;8/11/2016
-58,4712882280396;-34,6188757150;1002252;PARADAS DE POSTE;GAONA AV.;3271;;;{124,84};GAONA AV. 3271;GAONA AV.;3271;99.267.383.740.200.000.000;101.153.045.714.000.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,3808540572395;-34,6188767141;20295;;;;;;{10,17,59};;;;107.561.048.144.250.000.000;101.149.922.650.534.000.000;T;ESTADOS UNIDOS;9 DE JULIO AV.&&ESTADOS UNIDOS;USIG;T;8/11/2016
-58,4575262388602;-34,6188828283;1002299;PARADAS DE POSTE;MENDEZ DE ANDES;1728;;;{44,76};MENDEZ DE ANDES 1728;MENDEZ DE ANDES;1728;100.529.487.477.000.000.000;101.152.277.976.000.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,5313056415681;-34,6189014529;1004418;PARADAS DE POSTE;PAZ, GRAL. AV. COLECTORA;7449;BEIRO, FRANCISCO AV.;BRUSELAS;{117};;;;93.763.224.137.657.300.000;101.148.084.005.421.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,4412458452613;-34,6189158969;1003603;PARADAS DE POSTE;YERBAL;S/N;COLPAYO;ROJAS;{180};;;;102.022.551.720.731.000.000;101.148.412.442.888.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,4223133895864;-34,6189307604;1001464;PARADA NO OFICIAL;AGRELO;3997;YAPEYU;BOCAYUVA, QUINTINO;{84};AGRELO 3997;AGRELO;3997;103.758.834.475.000.000.000;101.146.231.255.000.000.000;F;;;RELEVAMIENTO2015;T;24/4/2015
-58,5155742525949;-34,6189308808;1004466;PARADAS DE POSTE;BAIGORRIA;5197;;CALDERON DE LA BARCA, PEDRO;{109};BAIGORRIA 5197;BAIGORRIA;5197;95.205.941.945.500.000.000;101.145.688.370.000.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3730290188995;-34,6189429132;1002397;PARADAS DE POSTE;BOLIVAR;945;ESTADOS UNIDOS;CALVO, CARLOS;{29};BOLIVAR 945;BOLIVAR;945;108.278.671.468.000.000.000;101.141.968.704.000.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,5042929395652;-34,6189468101;1004949;PARADAS CON REFUGIO;ALVAREZ JONTE AV.;4679;;;{135};ALVAREZ JONTE AV. 4679;ALVAREZ JONTE AV.;4679;96.240.544.569.699.900.000;101.144.405.832.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,4845693368182;-34,6189787810;1003896;PARADAS DE POSTE;CONCORDIA;1385;;;{25};CONCORDIA 1385;CONCORDIA;1385;98.049.383.680.400.000.000;101.141.428.313.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4990380940181;-34,6190662068;1005197;PARADAS DE POSTE;SANABRIA;1895;;;{106,114,85};SANABRIA 1895;SANABRIA;1895;96.722.467.705.400.000.000;101.131.346.923.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,5045742153441;-34,6190945171;1004948;PARADAS CON REFUGIO;ALVAREZ JONTE AV.;4685;;;{106,53};ALVAREZ JONTE AV. 4685;ALVAREZ JONTE AV.;4685;96.214.755.759.699.900.000;101.128.009.489.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,4346650890167;-34,6191430053;1003139;PARADAS DE POSTE;ROSARIO;406;;;{132,26};ROSARIO 406;ROSARIO;406;102.626.061.656.000.000.000;101.123.070.419.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4254123011287;-34,6191543539;1001462;PARADA NO OFICIAL;AGRELO;4195;;;{84};AGRELO 4195;AGRELO;4195;103.474.626.149.000.000.000;101.121.536.663.000.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,4544328964680;-34,6192146581;1003686;PARADAS DE POSTE;ARANGUREN, JUAN F., DR.;1599;;;{181,84,92};ARANGUREN, JUAN F., DR. 1599;ARANGUREN, JUAN F., DR.;1599;100.813.173.012.000.000.000;101.115.447.996.000.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,3932120967077;-34,6192370042;7919;;;;;;{96};;;;106.427.671.875.000.000.000;101.110.804.687.500.000.000;F;;COMBATE DE LOS POZOS&&ESTADOS UNIDOS;USIG;F;8/11/2016
-58,3663238910546;-34,6192449232;7933;;;;;;{20};;;;108.893.562.500.000.000.000;101.107.898.437.500.000.000;F;;CALVO, CARLOS&&HUERGO, ING. AV.;USIG;F;8/11/2016
-58,4060755969022;-34,6192797395;1003018;PARADAS CON REFUGIO;INDEPENDENCIA AV.;2889;;;{96};INDEPENDENCIA AV. 2889;INDEPENDENCIA AV.;2889;105.247.970.179.000.000.000;101.106.801.512.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,3671569547074;-34,6193094539;7932;;;;;;{143,4};;;;108.817.156.250.000.000.000;101.100.812.500.000.000.000;F;;AZOPARDO&&CALVO, CARLOS;USIG;F;8/11/2016
-58,3915586228419;-34,6193131731;1002416;PARADAS CON REFUGIO;ENTRE RIOS AV.;918;CALVO, CARLOS;ESTADOS UNIDOS;{150};ENTRE RIOS AV. 918;ENTRE RIOS AV.;918;106.579.304.395.000.000.000;101.102.249.274.999.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,3684291277207;-34,6193156206;1006445;PARADAS CON REFUGIO;PASEO COLON AV.;1000;;;{74,93};PASEO COLON AV. 1000;PASEO COLON AV.;1000;108.700.485.936.000.000.000;101.100.238.201.999.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,3666427311321;-34,6193242937;1000276;PARADAS DE POSTE;CALVO, CARLOS;66;AZOPARDO;HUERGO;{103};CALVO, CARLOS 66;CALVO, CARLOS;66;108.864.313.596.000.000.000;101.099.121.471.000.000.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,4280368558127;-34,6193561708;1001460;PARADAS DE POSTE;AGRELO;4387;;;{181,84};AGRELO 4387;AGRELO;4387;103.233.922.905.000.000.000;101.099.234.251.999.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4359137773576;-34,6193635058;7934;;;;;;{84};;;;102.511.539.062.500.000.000;101.098.640.625.000.000.000;F;;MORENO, JOSE MARIA AV.&&ROSARIO;USIG;F;30/11/2016
-58,4514996904604;-34,6194264275;7941;;;;;;{92};;;;101.082.171.875.000.000.000;101.091.929.687.500.000.000;F;;AVELLANEDA AV.&&OROÑO, NICASIO;USIG;F;8/11/2016
-58,4063872116358;-34,6194330999;7945;;;;;;{23};;;;105.219.382.812.500.000.000;101.089.804.687.500.000.000;F;;DEAN FUNES&&INDEPENDENCIA AV.;USIG;F;30/11/2016
-58,5123383210586;-34,6194348782;1004835;PARADAS CON REFUGIO;CERVANTES;2210;;;{107,25};CERVANTES 2210;CERVANTES;2210;95.502.734.651.399.900.000;101.089.928.948.999.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,4915953810350;-34,6194402789;1005219;PARADA NO OFICIAL;CAMARONES;3904;;;{25,47};CAMARONES 3904;CAMARONES;3904;97.405.044.820.299.900.000;101.090.070.516.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4750158764485;-34,6194597719;7947;;;;;;{134,84};;;;98.925.531.250.000.000.000;101.088.218.750.000.000.000;F;;NAZCA AV.&&VIALE, LUIS;USIG;F;8/11/2016
-58,3729933030829;-34,6194882133;1002398;PARADAS DE POSTE;BOLIVAR;993;ESTADOS UNIDOS;CALVO, CARLOS;{126,22,28};BOLIVAR 993;BOLIVAR;993;108.281.893.135.000.000.000;101.081.473.668.000.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,3915496560385;-34,6195441727;1001946;PARADAS CON REFUGIO;ENTRE RIOS AV.;940;;;{37};ENTRE RIOS AV. 940;ENTRE RIOS AV.;940;106.580.108.652.000.000.000;101.076.623.070.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,5005496032563;-34,6195773040;1004950;PARADA NO OFICIAL;SEGUROLA AV.;1822;;;{114,85};SEGUROLA AV. 1822;SEGUROLA AV.;1822;96.583.869.684.799.900.000;101.074.598.082.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,3962023092814;-34,6196072751;1003011;PARADAS DE POSTE;ESTADOS UNIDOS;2112;;;{23};ESTADOS UNIDOS 2112;ESTADOS UNIDOS;2112;106.153.415.308.000.000.000;101.069.914.085.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4686727845208;-34,6196074397;1002278;PARADAS DE POSTE;NEUQUEN;2512;;;{106,124,181,84};NEUQUEN 2512;NEUQUEN;2512;99.507.249.305.200.000.000;101.071.890.178.000.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,3714663141540;-34,6196174700;1002403;PARADAS DE POSTE;DEFENSA;1008;;;{22,29};DEFENSA 1008;DEFENSA;1008;108.421.918.436.000.000.000;101.067.009.124.000.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,3741408115370;-34,6196221287;1001828;PARADA NO OFICIAL;CALVO, CARLOS;599;;;{126};CALVO, CARLOS 599;CALVO, CARLOS;599;108.176.643.505.000.000.000;101.066.710.947.000.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,4859982521056;-34,6196338756;1003871;PARADAS DE POSTE;LAMARCA, EMILIO;1310;;;{25};LAMARCA, EMILIO 1310;LAMARCA, EMILIO;1310;97.918.355.663.099.900.000;101.068.726.960.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4615104640883;-34,6196350073;1002594;PARADAS DE POSTE;BOYACA;685;;;{113,99};BOYACA 685;BOYACA;685;100.164.095.617.000.000.000;101.068.847.574.000.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,3915456995029;-34,6196460991;1002424;PARADAS DE POSTE;ENTRE RIOS AV.;952;;;{12};ENTRE RIOS AV. 952;ENTRE RIOS AV.;952;106.580.463.523.000.000.000;101.065.315.744.000.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,3756066806746;-34,6196628835;1001823;PARADA NO OFICIAL;CALVO, CARLOS;695;;;{126};CALVO, CARLOS 695;CALVO, CARLOS;695;108.042.206.768.000.000.000;101.062.306.948.000.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
